"viagem_id","evento_sinal","latitude_sinal","longitude_sinal","datahora_sinal","evento_panico","latitude_panico","longitude_panico","datahora_panico","intervalo_minutos"
"1393307","PERDA DE SINAL","-23.426111111111","-46.392777777778","2025-12-09 10:38:31","BOTÃO DE PÂNICO","-23.423611111111","-46.387777777778","2025-12-09 10:41:31","3"
"1393902","PERDA DE SINAL RECORRENTE","-23.425277777778","-46.391111111111","2025-12-10 17:26:31","BOTÃO DE PÂNICO","-23.425555555556","-46.391111111111","2025-12-10 17:47:31","21"
"1393902","PERDA DE SINAL RECORRENTE","-23.425277777778","-46.391111111111","2025-12-10 17:26:31","BOTÃO DE PÂNICO","-23.425555555556","-46.391111111111","2025-12-10 17:47:31","21"
"1393902","PERDA DE SINAL","-23.425277777778","-46.391111111111","2025-12-10 18:12:31","BOTÃO DE PÂNICO","-23.425555555556","-46.391111111111","2025-12-10 17:47:31","25"
"1395780","PERDA DE SINAL RECORRENTE","-24.966111111111","-48.468888888889","2025-12-11 11:44:31","BOTÃO DE PÂNICO","-24.83","-48.209166666667","2025-12-11 12:11:31","27"
"1395780","PERDA DE SINAL RECORRENTE","-24.966111111111","-48.468888888889","2025-12-11 11:44:31","BOTÃO DE PÂNICO","-24.83","-48.209166666667","2025-12-11 12:11:31","27"
"1395780","PERDA DE SINAL RECORRENTE","-24.966111111111","-48.468888888889","2025-12-11 11:55:31","BOTÃO DE PÂNICO","-24.83","-48.209166666667","2025-12-11 12:11:31","16"
"1395780","PERDA DE SINAL RECORRENTE","-24.966111111111","-48.468888888889","2025-12-11 11:55:31","BOTÃO DE PÂNICO","-24.83","-48.209166666667","2025-12-11 12:11:31","16"
"1395780","PERDA DE SINAL RECORRENTE","-24.966111111111","-48.468888888889","2025-12-11 12:06:31","BOTÃO DE PÂNICO","-24.83","-48.209166666667","2025-12-11 12:11:31","5"
"1395780","PERDA DE SINAL RECORRENTE","-24.966111111111","-48.468888888889","2025-12-11 12:06:31","BOTÃO DE PÂNICO","-24.83","-48.209166666667","2025-12-11 12:11:31","5"
"1394981","PERDA DE SINAL","-17.5115","-41.486","2025-12-12 13:26:31","BOTÃO DE PÂNICO","-17.5048","-41.489","2025-12-12 13:53:31","27"
"1397353","PERDA DE SINAL","-22.8114","-43.2808","2025-12-13 09:52:31","BOTÃO DE PÂNICO","-22.8114","-43.2808","2025-12-13 09:29:31","23"
"1402757","PERDA DE SINAL","-21.285555555556","-41.320833333333","2025-12-18 00:54:31","BOTÃO DE PÂNICO","-21.011944444444","-41.146666666667","2025-12-18 01:13:31","19"
"1402757","PERDA DE SINAL","-21.285555555556","-41.320833333333","2025-12-18 00:54:31","BOTÃO DE PÂNICO","-21.011944444444","-41.146666666667","2025-12-18 01:24:31","30"
"1402757","PERDA DE SINAL RECORRENTE","-21.285555555556","-41.320833333333","2025-12-18 01:04:31","BOTÃO DE PÂNICO","-21.011944444444","-41.146666666667","2025-12-18 01:13:31","9"
"1402757","PERDA DE SINAL RECORRENTE","-21.285555555556","-41.320833333333","2025-12-18 01:04:31","BOTÃO DE PÂNICO","-21.011944444444","-41.146666666667","2025-12-18 01:24:31","20"
"1402757","PERDA DE SINAL RECORRENTE","-21.285555555556","-41.320833333333","2025-12-18 01:04:31","BOTÃO DE PÂNICO","-21.011944444444","-41.146666666667","2025-12-18 01:13:31","9"
"1402757","PERDA DE SINAL RECORRENTE","-21.285555555556","-41.320833333333","2025-12-18 01:04:31","BOTÃO DE PÂNICO","-21.011944444444","-41.146666666667","2025-12-18 01:24:31","20"
"1410911","PERDA DE SINAL","-23.448333333333","-46.787222222222","2025-12-26 06:30:31","BOTÃO DE PÂNICO","-23.406666666667","-46.825555555556","2025-12-26 06:43:31","13"
"1410911","PERDA DE SINAL RECORRENTE","-23.448333333333","-46.787222222222","2025-12-26 06:40:31","BOTÃO DE PÂNICO","-23.406666666667","-46.825555555556","2025-12-26 06:43:31","3"
"1410911","PERDA DE SINAL RECORRENTE","-23.448333333333","-46.787222222222","2025-12-26 06:40:31","BOTÃO DE PÂNICO","-23.406666666667","-46.825555555556","2025-12-26 06:43:31","3"
"1412426","PERDA DE SINAL","-23.510833333333","-46.926388888889","2025-12-29 08:56:31","BOTÃO DE PÂNICO","-23.510833333333","-46.926388888889","2025-12-29 08:57:31","1"
"1412426","PERDA DE SINAL","-23.510833333333","-46.926388888889","2025-12-29 08:56:31","BOTÃO DE PÂNICO","-23.510833333333","-46.926388888889","2025-12-29 09:08:31","12"
"1413032","PERDA DE SINAL","-21.291944444444","-41.318611111111","2025-12-30 06:45:31","BOTÃO DE PÂNICO","-21.615","-41.315277777778","2025-12-30 07:14:31","29"
"1413032","PERDA DE SINAL RECORRENTE","-21.291944444444","-41.318611111111","2025-12-30 06:56:31","BOTÃO DE PÂNICO","-21.615","-41.315277777778","2025-12-30 07:14:31","18"
"1413032","PERDA DE SINAL RECORRENTE","-21.291944444444","-41.318611111111","2025-12-30 06:56:31","BOTÃO DE PÂNICO","-21.615","-41.315277777778","2025-12-30 07:14:31","18"
"1413032","PERDA DE SINAL RECORRENTE","-21.291944444444","-41.318611111111","2025-12-30 07:08:31","BOTÃO DE PÂNICO","-21.615","-41.315277777778","2025-12-30 07:14:31","6"
"1413032","PERDA DE SINAL RECORRENTE","-21.291944444444","-41.318611111111","2025-12-30 07:08:31","BOTÃO DE PÂNICO","-21.615","-41.315277777778","2025-12-30 07:14:31","6"
"1414725","PERDA DE SINAL","-12.5447","-39.4342","2026-01-03 04:57:31","BOTÃO DE PÂNICO","-12.5447","-39.4342","2026-01-03 05:17:31","20"
"1414725","PERDA DE SINAL RECORRENTE","-12.5447","-39.4342","2026-01-03 05:08:31","BOTÃO DE PÂNICO","-12.5447","-39.4342","2026-01-03 05:17:31","9"
"1414725","PERDA DE SINAL","-12.5447","-39.4342","2026-01-03 05:34:31","BOTÃO DE PÂNICO","-12.5447","-39.4342","2026-01-03 05:17:31","17"
"1422476","PERDA DE SINAL RECORRENTE","-22.811168333333335","-43.28056","2026-01-13 07:18:31","BOTÃO DE PÂNICO ACIONADO","-22.813578333333332","-43.28485833333333","2026-01-13 07:47:31","29"
"1422476","PERDA DE SINAL RECORRENTE","-22.811168333333335","-43.28056","2026-01-13 07:18:31","BOTÃO DE PÂNICO","-22.813578333333332","-43.28485833333333","2026-01-13 07:47:31","29"
"1422476","PERDA DE SINAL RECORRENTE","-22.811168333333335","-43.28056","2026-01-13 07:30:31","BOTÃO DE PÂNICO ACIONADO","-22.813578333333332","-43.28485833333333","2026-01-13 07:47:31","17"
"1422476","PERDA DE SINAL RECORRENTE","-22.811168333333335","-43.28056","2026-01-13 07:30:31","BOTÃO DE PÂNICO","-22.813578333333332","-43.28485833333333","2026-01-13 07:47:31","17"
"1422476","PERDA DE SINAL RECORRENTE","-22.811168333333335","-43.28056","2026-01-13 07:42:31","BOTÃO DE PÂNICO ACIONADO","-22.813578333333332","-43.28485833333333","2026-01-13 07:47:31","5"
"1422476","PERDA DE SINAL RECORRENTE","-22.811168333333335","-43.28056","2026-01-13 07:42:31","BOTÃO DE PÂNICO","-22.813578333333332","-43.28485833333333","2026-01-13 07:47:31","5"
"1431853","PERDA DE SINAL","-20.184722222222","-40.239722222222","2026-01-21 08:11:31","BOTÃO DE PÂNICO","-20.19","-40.239166666667","2026-01-21 08:41:31","30"
"1430394","PERDA DE SINAL","-18.2888","-41.7487","2026-01-21 20:21:31","BOTÃO DE PÂNICO","-18.2888","-41.7487","2026-01-21 20:41:31","20"
"1430394","PERDA DE SINAL RECORRENTE","-18.2888","-41.7487","2026-01-21 20:33:31","BOTÃO DE PÂNICO","-18.2888","-41.7487","2026-01-21 20:41:31","8"
"1430394","PERDA DE SINAL","-18.2888","-41.7487","2026-01-21 20:34:31","BOTÃO DE PÂNICO","-18.2888","-41.7487","2026-01-21 20:41:31","7"
"1430394","PERDA DE SINAL","-18.2888","-41.7487","2026-01-21 20:45:31","BOTÃO DE PÂNICO","-18.2888","-41.7487","2026-01-21 20:41:31","4"
"1432913","PERDA DE SINAL","-25.4610576","-49.3099168","2026-01-22 12:19:31","BOTÃO DE PÂNICO ACIONADO","-25.4610576","-49.3099168","2026-01-22 12:41:31","22"
"1434139","PERDA DE SINAL","-21.788","-42.7175","2026-01-24 02:53:31","BOTÃO DE PÂNICO","-21.7881","-42.7176","2026-01-24 03:05:31","12"
"1434376","PERDA DE SINAL","-14.8067","-40.7856","2026-01-26 11:11:31","BOTÃO DE PÂNICO","-14.8077","-40.7857","2026-01-26 10:43:31","28"
"1439356","PERDA DE SINAL","-16.6325","-49.201111111111","2026-01-28 17:24:31","BOTÃO DE PÂNICO","-16.6325","-49.201111111111","2026-01-28 17:35:31","11"
"1441136","PERDA DE SINAL","-21.825","-42.6842","2026-01-30 22:32:31","BOTÃO DE PÂNICO","-21.825","-42.6842","2026-01-30 22:51:31","19"
"1444676","PERDA DE SINAL","-21.7883","-53.1752","2026-02-04 10:26:31","BOTÃO DE PÂNICO","-21.7674","-53.2146","2026-02-04 10:53:31","27"
"1444676","PERDA DE SINAL","-21.7883","-53.1752","2026-02-04 10:48:31","BOTÃO DE PÂNICO","-21.7674","-53.2146","2026-02-04 10:53:31","5"
"1443996","PERDA DE SINAL RECORRENTE","-21.195","-41.6988","2026-02-04 12:48:31","BOTÃO DE PÂNICO","-21.195","-41.6988","2026-02-04 13:11:31","23"
"1443996","PERDA DE SINAL RECORRENTE","-21.195","-41.6988","2026-02-04 12:59:31","BOTÃO DE PÂNICO","-21.195","-41.6988","2026-02-04 13:11:31","12"
"1443996","PERDA DE SINAL RECORRENTE","-21.195","-41.6988","2026-02-04 13:10:31","BOTÃO DE PÂNICO","-21.195","-41.6988","2026-02-04 13:11:31","1"
"1443996","PERDA DE SINAL","-21.195","-41.6988","2026-02-04 13:12:31","BOTÃO DE PÂNICO","-21.195","-41.6988","2026-02-04 13:11:31","1"
"1443996","PERDA DE SINAL","-21.195","-41.6988","2026-02-04 13:23:31","BOTÃO DE PÂNICO","-21.195","-41.6988","2026-02-04 13:11:31","12"
"1443996","PERDA DE SINAL RECORRENTE","-21.195","-41.6988","2026-02-04 14:51:31","BOTÃO DE PÂNICO","-21.168","-41.6789","2026-02-04 15:15:31","24"
"1447281","PERDA DE SINAL","-21.9603","-42.8585","2026-02-05 20:49:31","BOTÃO DE PÂNICO","-21.9603","-42.8585","2026-02-05 21:11:31","22"
"1447281","PERDA DE SINAL RECORRENTE","-21.9603","-42.8585","2026-02-05 21:03:31","BOTÃO DE PÂNICO","-21.9603","-42.8585","2026-02-05 21:11:31","8"
"1447281","PERDA DE SINAL","-21.9603","-42.8585","2026-02-05 21:29:31","BOTÃO DE PÂNICO","-21.9603","-42.8585","2026-02-05 21:11:31","18"
"1451112","PERDA DE SINAL","-23.614444444444","-46.884722222222","2026-02-09 18:31:31","BOTÃO DE PÂNICO","-23.614444444444","-46.884722222222","2026-02-09 18:05:31","26"
"1451937","PERDA DE SINAL","-22.837777777778","-47.172222222222","2026-02-10 13:40:31","BOTÃO DE PÂNICO","-23.041388888889","-47.135277777778","2026-02-10 13:14:31","26"
"1453177","PERDA DE SINAL","-23.425555555556","-46.391666666667","2026-02-12 08:40:31","BOTÃO DE PÂNICO","-23.425555555556","-46.391666666667","2026-02-12 08:45:31","5"
"1453732","PERDA DE SINAL","-21.968333333333","-42.873611111111","2026-02-13 06:39:31","BOTÃO DE PÂNICO","-21.935","-42.799444444444","2026-02-13 06:55:31","16"
"1456613","PERDA DE SINAL","-20.191111111111","-40.237222222222","2026-02-16 06:37:31","BOTÃO DE PÂNICO","-20.191111111111","-40.236944444444","2026-02-16 06:52:31","15"
"1456613","PERDA DE SINAL","-20.190833333333","-40.236944444444","2026-02-16 06:48:31","BOTÃO DE PÂNICO","-20.191111111111","-40.236944444444","2026-02-16 06:52:31","4"
"1461188","PERDA DE SINAL","-23.5625","-46.704166666667","2026-02-20 14:56:31","BOTÃO DE PÂNICO","-23.511666666667","-46.925277777778","2026-02-20 15:23:31","27"
"1461188","PERDA DE SINAL","-23.504722222222","-46.8575","2026-02-20 15:18:31","BOTÃO DE PÂNICO","-23.511666666667","-46.925277777778","2026-02-20 15:23:31","5"
"1461339","PERDA DE SINAL RECORRENTE","-23.1588976","-51.1563424","2026-02-20 20:20:31","BOTÃO DE PÂNICO ACIONADO","-22.672336","-50.4803136","2026-02-20 20:35:31","15"
"1462839","PERDA DE SINAL","-29.803611111111","-51.176388888889","2026-02-23 11:51:31","BOTÃO DE PÂNICO","-29.803611111111","-51.176388888889","2026-02-23 11:27:31","24"
"1469025","PERDA DE SINAL RECORRENTE","-21.8764","-52.8873","2026-03-02 19:06:31","BOTÃO DE PÂNICO","-21.5122","-54.2441","2026-03-02 19:33:31","27"
"1469025","PERDA DE SINAL RECORRENTE","-21.8764","-52.8873","2026-03-02 19:18:31","BOTÃO DE PÂNICO","-21.5122","-54.2441","2026-03-02 19:33:31","15"
"1468927","PERDA DE SINAL","-20.169166666667","-40.203888888889","2026-03-03 16:34:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 16:37:31","3"
"1468927","PERDA DE SINAL","-20.169166666667","-40.203888888889","2026-03-03 16:45:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 16:37:31","8"
"1468927","PERDA DE SINAL","-20.169166666667","-40.203888888889","2026-03-03 16:56:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 16:37:31","19"
"1468927","PERDA DE SINAL","-20.169166666667","-40.203888888889","2026-03-03 16:56:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 17:24:31","28"
"1468927","PERDA DE SINAL RECORRENTE","-20.169166666667","-40.203888888889","2026-03-03 16:58:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 16:37:31","21"
"1468927","PERDA DE SINAL RECORRENTE","-20.169166666667","-40.203888888889","2026-03-03 16:58:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 17:24:31","26"
"1468927","PERDA DE SINAL RECORRENTE","-20.169166666667","-40.203888888889","2026-03-03 16:58:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 16:37:31","21"
"1468927","PERDA DE SINAL RECORRENTE","-20.169166666667","-40.203888888889","2026-03-03 16:58:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 17:24:31","26"
"1468927","PERDA DE SINAL RECORRENTE","-20.169166666667","-40.203888888889","2026-03-03 17:10:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 17:24:31","14"
"1468927","PERDA DE SINAL RECORRENTE","-20.169166666667","-40.203888888889","2026-03-03 17:10:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 17:24:31","14"
"1468927","PERDA DE SINAL RECORRENTE","-20.169166666667","-40.203888888889","2026-03-03 17:22:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 17:24:31","2"
"1468927","PERDA DE SINAL RECORRENTE","-20.169166666667","-40.203888888889","2026-03-03 17:22:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 17:24:31","2"
"1468927","PERDA DE SINAL","-20.169166666667","-40.203888888889","2026-03-03 17:25:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 17:24:31","1"
"1468927","PERDA DE SINAL","-20.169166666667","-40.203888888889","2026-03-03 17:36:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 17:24:31","12"
"1468927","PERDA DE SINAL","-20.169166666667","-40.203888888889","2026-03-03 17:48:31","BOTÃO DE PÂNICO","-20.169166666667","-40.203888888889","2026-03-03 17:24:31","24"
"1470886","PERDA DE SINAL","-22.663611111111","-42.995277777778","2026-03-04 15:26:31","BOTÃO DE PÂNICO","-22.663611111111","-42.995277777778","2026-03-04 15:20:31","6"
"1470886","PERDA DE SINAL RECORRENTE","-22.663611111111","-42.995277777778","2026-03-04 15:36:31","BOTÃO DE PÂNICO","-22.663611111111","-42.995277777778","2026-03-04 15:20:31","16"
"1470886","PERDA DE SINAL RECORRENTE","-22.663611111111","-42.995277777778","2026-03-04 15:36:31","BOTÃO DE PÂNICO","-22.663611111111","-42.995277777778","2026-03-04 15:20:31","16"
"1473462","PERDA DE SINAL","-23.425833333333","-46.391666666667","2026-03-04 17:39:31","BOTÃO DE PÂNICO","-23.425555555556","-46.391666666667","2026-03-04 17:55:31","16"
"1473462","PERDA DE SINAL","-23.425555555556","-46.391666666667","2026-03-04 17:50:31","BOTÃO DE PÂNICO","-23.425555555556","-46.391666666667","2026-03-04 17:55:31","5"
"1473462","PERDA DE SINAL","-23.425555555556","-46.391666666667","2026-03-04 18:01:31","BOTÃO DE PÂNICO","-23.425555555556","-46.391666666667","2026-03-04 17:55:31","6"
"1483081","PERDA DE SINAL RECORRENTE","-23.514444444444","-46.583611111111","2026-03-13 08:31:31","BOTÃO DE PÂNICO","-23.514444444444","-46.583611111111","2026-03-13 08:44:31","13"
"1483081","PERDA DE SINAL RECORRENTE","-23.514444444444","-46.583611111111","2026-03-13 08:31:31","BOTÃO DE PÂNICO","-23.514444444444","-46.583611111111","2026-03-13 08:44:31","13"
"1485605","PERDA DE SINAL","-25.5154","-49.1345","2026-03-16 20:58:31","BOTÃO DE PÂNICO","-25.5154","-49.1345","2026-03-16 20:32:31","26"
"1489081","PERDA DE SINAL","-13.4426","-40.0303","2026-03-21 07:00:31","BOTÃO DE PÂNICO","-13.0973","-39.9629","2026-03-21 07:19:31","19"
"1495215","PERDA DE SINAL","-20.205555555556","-40.250277777778","2026-03-24 11:32:31","BOTÃO DE PÂNICO","-20.205555555556","-40.250277777778","2026-03-24 12:02:31","30"
"1503937","PERDA DE SINAL","-3.8530555555556","-38.573888888889","2026-04-01 09:30:31","BOTÃO DE PÂNICO","-3.8511111111111","-38.573333333333","2026-04-01 09:33:31","3"
"1503937","PERDA DE SINAL","-3.8511111111111","-38.573333333333","2026-04-01 09:41:31","BOTÃO DE PÂNICO","-3.8511111111111","-38.573333333333","2026-04-01 09:33:31","8"
"1543107","PERDA DE SINAL","-20.353611111111","-40.435555555556","2026-05-08 09:59:31","BOTÃO DE PÂNICO","-20.353611111111","-40.435555555556","2026-05-08 10:07:31","8"
